payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,raw_best_action,selected_action,selected_probability,decision_margin,fallback_used,decision_reason,selected_action_supported,candidate_actions,predicted_retry_payment_probability,retry_payment_support_count,retry_payment_support_ess,retry_payment_supported,predicted_payment_link_probability,payment_link_support_count,payment_link_support_ess,payment_link_supported,predicted_whatsapp_reminder_probability,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,whatsapp_reminder_supported,predicted_escalate_to_merchant_probability,escalate_to_merchant_support_count,escalate_to_merchant_support_ess,escalate_to_merchant_supported
TXN0000159977,C005106,2024-12-14 01:29:08,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,whatsapp_reminder,0.57050002,0.06432599,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.41158122, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.57456166, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.50617403, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.57050002, ""supported"": true}}",0.50617403,126,18.74890631,True,0.57456166,9,9.00000000,False,0.57050002,73,15.08078281,True,0.41158122,237,33.53941007,True
TXN0000072236,C008200,2024-12-14 09:05:50,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.58061576,0.01147401,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 213, ""effective_sample_size"": 29.38877094, ""probability"": 0.42456561, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 23.54174517, ""probability"": 0.60771978, ""supported"": true}, ""retry_payment"": {""action_count"": 134, ""effective_sample_size"": 25.67475706, ""probability"": 0.58061576, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 69, ""effective_sample_size"": 17.37637634, ""probability"": 0.59624577, ""supported"": true}}",0.58061576,134,25.67475706,True,0.60771978,55,23.54174517,True,0.59624577,69,17.37637634,True,0.42456561,213,29.38877094,True
TXN0000000548,C001200,2024-12-14 09:45:30,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.61092204,0.01087952,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.48348814, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.6420846, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.61092204, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.65296412, ""supported"": true}}",0.61092204,359,56.24386377,True,0.64208460,85,37.80492775,True,0.65296412,126,41.91580028,True,0.48348814,694,97.85794000,True
TXN0000180136,C000725,2024-12-14 09:49:54,whatsapp_reminder,0.03333333,1,retry_payment,0,payment_link,retry_payment,0.56978136,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 3.68852452, ""probability"": 0.48731339, ""supported"": false}, ""payment_link"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.646469, ""supported"": false}, ""retry_payment"": {""action_count"": 47, ""effective_sample_size"": 47.0, ""probability"": 0.56978136, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 21, ""effective_sample_size"": 3.60798899, ""probability"": 0.63432121, ""supported"": false}}",0.56978136,47,47.00000000,True,0.64646900,2,2.00000000,False,0.63432121,21,3.60798899,False,0.48731339,12,3.68852452,False
TXN0000118930,C004812,2024-12-14 12:17:02,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,retry_payment,0.57262802,0.00656343,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.40277025, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.61514753, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.57262802, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.62171096, ""supported"": true}}",0.57262802,387,66.60326136,True,0.61514753,625,91.91881191,True,0.62171096,50,36.09870729,True,0.40277025,196,56.61961283,True
TXN0000156461,C009727,2024-12-14 12:49:08,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,escalate_to_merchant,0.51159525,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 1, ""effective_sample_size"": 1.0, ""probability"": 0.51159525, ""supported"": false}, ""payment_link"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.64271563, ""supported"": false}, ""retry_payment"": {""action_count"": 19, ""effective_sample_size"": 3.41762696, ""probability"": 0.59657145, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 6, ""effective_sample_size"": 6.0, ""probability"": 0.64365816, ""supported"": false}}",0.59657145,19,3.41762696,False,0.64271563,2,2.00000000,False,0.64365816,6,6.00000000,False,0.51159525,1,1.00000000,False
TXN0000017388,C005986,2024-12-14 12:53:18,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.50530046,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 7.36805008, ""probability"": 0.42015988, ""supported"": false}, ""payment_link"": {""action_count"": 25, ""effective_sample_size"": 3.45418296, ""probability"": 0.59810311, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.50530046, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 10, ""effective_sample_size"": 3.5296262, ""probability"": 0.60188782, ""supported"": false}}",0.50530046,58,8.97709815,True,0.59810311,25,3.45418296,False,0.60188782,10,3.52962620,False,0.42015988,12,7.36805008,False
TXN0000202290,C008254,2024-12-14 13:52:21,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.59318435,0.00763059,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.47810379, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.62814158, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.59318435, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.58555377, ""supported"": true}}",0.59318435,126,18.74890631,True,0.62814158,9,9.00000000,False,0.58555377,73,15.08078281,True,0.47810379,237,33.53941007,True
TXN0000026512,C008314,2024-12-14 14:24:20,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,payment_link,0.67558521,0.01964557,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 213, ""effective_sample_size"": 29.38877094, ""probability"": 0.48604703, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 23.54174517, ""probability"": 0.67558521, ""supported"": true}, ""retry_payment"": {""action_count"": 134, ""effective_sample_size"": 25.67475706, ""probability"": 0.6333549, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 69, ""effective_sample_size"": 17.37637634, ""probability"": 0.65593964, ""supported"": true}}",0.63335490,134,25.67475706,True,0.67558521,55,23.54174517,True,0.65593964,69,17.37637634,True,0.48604703,213,29.38877094,True
TXN0000009341,C008051,2024-12-14 14:48:52,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,payment_link,0.64234388,0.02448547,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 685, ""effective_sample_size"": 101.1676816, ""probability"": 0.49781954, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 50.36414754, ""probability"": 0.64234388, ""supported"": true}, ""retry_payment"": {""action_count"": 382, ""effective_sample_size"": 61.49646714, ""probability"": 0.59426177, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 122, ""effective_sample_size"": 42.51287438, ""probability"": 0.61785841, ""supported"": true}}",0.59426177,382,61.49646714,True,0.64234388,55,50.36414754,True,0.61785841,122,42.51287438,True,0.49781954,685,101.16768160,True
TXN0000109445,C004421,2024-12-14 14:53:02,retry_payment,0.90000000,0,retry_payment,0,payment_link,escalate_to_merchant,0.35568523,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 0, ""effective_sample_size"": 0.0, ""probability"": 0.35568523, ""supported"": false}, ""payment_link"": {""action_count"": 0, ""effective_sample_size"": 0.0, ""probability"": 0.51072288, ""supported"": false}, ""retry_payment"": {""action_count"": 1, ""effective_sample_size"": 1.0, ""probability"": 0.45410702, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 0, ""effective_sample_size"": 0.0, ""probability"": 0.50641119, ""supported"": false}}",0.45410702,1,1.00000000,False,0.51072288,0,0.00000000,False,0.50641119,0,0.00000000,False,0.35568523,0,0.00000000,False
TXN0000218167,C008127,2024-12-14 15:02:08,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,payment_link,retry_payment,0.49420214,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 8, ""effective_sample_size"": 8.0, ""probability"": 0.50977641, ""supported"": false}, ""payment_link"": {""action_count"": 3, ""effective_sample_size"": 3.0, ""probability"": 0.53029197, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.49420214, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 24, ""effective_sample_size"": 3.90270249, ""probability"": 0.52874362, ""supported"": false}}",0.49420214,58,8.97709815,True,0.53029197,3,3.00000000,False,0.52874362,24,3.90270249,False,0.50977641,8,8.00000000,False
TXN0000079461,C007720,2024-12-14 15:26:13,retry_payment,0.90000000,1,retry_payment,0,payment_link,retry_payment,0.68544090,0.00945789,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 213, ""effective_sample_size"": 29.38877094, ""probability"": 0.55717814, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 23.54174517, ""probability"": 0.75867397, ""supported"": true}, ""retry_payment"": {""action_count"": 134, ""effective_sample_size"": 25.67475706, ""probability"": 0.6854409, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 69, ""effective_sample_size"": 17.37637634, ""probability"": 0.74921608, ""supported"": true}}",0.68544090,134,25.67475706,True,0.75867397,55,23.54174517,True,0.74921608,69,17.37637634,True,0.55717814,213,29.38877094,True
TXN0000088439,C001418,2024-12-14 15:26:24,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,retry_payment,0.44795558,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 3.68852452, ""probability"": 0.35609657, ""supported"": false}, ""payment_link"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.4767499, ""supported"": false}, ""retry_payment"": {""action_count"": 47, ""effective_sample_size"": 47.0, ""probability"": 0.44795558, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 21, ""effective_sample_size"": 3.60798899, ""probability"": 0.51356304, ""supported"": false}}",0.44795558,47,47.00000000,True,0.47674990,2,2.00000000,False,0.51356304,21,3.60798899,False,0.35609657,12,3.68852452,False
TXN0000080739,C003361,2024-12-14 15:41:27,retry_payment,0.90000000,1,retry_payment,0,payment_link,retry_payment,0.67895895,0.01143044,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.51292068, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.69937611, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.67895895, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.68794566, ""supported"": true}}",0.67895895,387,66.60326136,True,0.69937611,625,91.91881191,True,0.68794566,50,36.09870729,True,0.51292068,196,56.61961283,True
TXN0000161725,C000247,2024-12-14 17:03:37,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.62732822,0.01451081,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 213, ""effective_sample_size"": 29.38877094, ""probability"": 0.49845624, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 23.54174517, ""probability"": 0.65599692, ""supported"": true}, ""retry_payment"": {""action_count"": 134, ""effective_sample_size"": 25.67475706, ""probability"": 0.62732822, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 69, ""effective_sample_size"": 17.37637634, ""probability"": 0.67050773, ""supported"": true}}",0.62732822,134,25.67475706,True,0.65599692,55,23.54174517,True,0.67050773,69,17.37637634,True,0.49845624,213,29.38877094,True
TXN0000180112,C004098,2024-12-14 17:42:49,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.53046250,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 8, ""effective_sample_size"": 8.0, ""probability"": 0.42558408, ""supported"": false}, ""payment_link"": {""action_count"": 3, ""effective_sample_size"": 3.0, ""probability"": 0.56604373, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.5304625, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 24, ""effective_sample_size"": 3.90270249, ""probability"": 0.54709119, ""supported"": false}}",0.53046250,58,8.97709815,True,0.56604373,3,3.00000000,False,0.54709119,24,3.90270249,False,0.42558408,8,8.00000000,False
TXN0000154447,C009511,2024-12-14 18:39:52,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,payment_link,0.68663812,0.02305299,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 694, ""effective_sample_size"": 97.85794, ""probability"": 0.55528885, ""supported"": true}, ""payment_link"": {""action_count"": 85, ""effective_sample_size"": 37.80492775, ""probability"": 0.68663812, ""supported"": true}, ""retry_payment"": {""action_count"": 359, ""effective_sample_size"": 56.24386377, ""probability"": 0.62573594, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 126, ""effective_sample_size"": 41.91580028, ""probability"": 0.66358513, ""supported"": true}}",0.62573594,359,56.24386377,True,0.68663812,85,37.80492775,True,0.66358513,126,41.91580028,True,0.55528885,694,97.85794000,True
TXN0000015796,C000034,2024-12-14 19:18:06,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,payment_link,escalate_to_merchant,0.54141259,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 11, ""effective_sample_size"": 2.7055214, ""probability"": 0.54141259, ""supported"": false}, ""payment_link"": {""action_count"": 8, ""effective_sample_size"": 4.29589038, ""probability"": 0.73329425, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.2393814, ""probability"": 0.63737965, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 23, ""effective_sample_size"": 3.80324523, ""probability"": 0.70627016, ""supported"": false}}",0.63737965,49,7.23938140,False,0.73329425,8,4.29589038,False,0.70627016,23,3.80324523,False,0.54141259,11,2.70552140,False
TXN0000074837,C006290,2024-12-14 19:19:27,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,retry_payment,0.58313543,0.00075650,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.46677542, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.61971873, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.58313543, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.58389193, ""supported"": true}}",0.58313543,126,18.74890631,True,0.61971873,9,9.00000000,False,0.58389193,73,15.08078281,True,0.46677542,237,33.53941007,True
